shared name	BHI_2011_EGDe[RNASeq]	BHI_2014_EGDe[RNASeq]	BHI_Long_2014_EGDe[RNASeq]	BHI_Medium_2014_EGDe[RNASeq]	BHI_Short_2014_EGDe[RNASeq]	High_10_Plantarum_Pediocin_2014[RNASeq]	High_180_Plantarum_Pediocin_2014[RNASeq]	High_60_Plantarum_Pediocin_2014[RNASeq]	High_60_Proteinase_Plantarum_Pediocin_2014[RNASeq]	LB_2014_EGDe[RNASeq]	LB_B12_2014_EGDe[RNASeq]	LB_B12_EA_2014_EGDe[RNASeq]	LB_EA_2014_EGDe[RNASeq]	Lmo0753_Rhamnose_2013_EGDe[RNASeq]	Macrophages_2011_EGDe[RNASeq]	Macrophages_2014_EGDe[RNASeq]	Macrophages_Long_2014_EGDe[RNASeq]	Macrophages_Medium_2014_EGDe[RNASeq]	Macrophages_Short_2014_EGDe[RNASeq]	Mid_180_Plantarum_Pediocin_2014[RNASeq]	Mid_60_Plantarum_Pediocin_2014[RNASeq]	WT_2012_EGDe[RNASeq]
lmo0696	0	-1.042184952	-3.569060204	-1.279928253	-1.886983433	-4.57682926	-2.772091792	-5.385872481	-5.017736028	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.282954047	-4.240179951	-4.069059542	-1.349474422	-1.826907251	-1.874498024	-2.838510776	-4.279070163	-2.586081711
lmo0697	3.381451658	-3.199187608	-2.613509038	-2.106985347	-1.132763073	-4.052769915	-3.449238625	-4.728946815	-4.349251583	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.596893417	0.286444263	-4.594170497	-1.574495502	-1.051928331	-0.923196331	-2.838510776	-4.667804032	-2.586081711
lmo0698	0	-2.337562636	-5.406756044	-1.072188871	-1.27360525	-3.398354193	-2.568701634	-5.047818421	-3.207505389	-4.115577465	-4.214126386	-2.287771773	-3.442556334	-0.327280759	-4.240179951	-3.796413218	0.071258683	-1.821211645	-3.03872742	-2.838510776	-3.707236483	-2.586081711
lmo0699	3.697264778	-2.883374488	-3.800196258	-1.598527149	-0.838011568	-4.070024614	-3.165638533	-4.629709283	-4.7645267	-3.233508482	-4.60296114	-2.287771773	-3.442556334	-1.001411528	-4.240179951	-3.518055063	-1.258682381	-1.473080804	-1.40519436	-2.838510776	-4.335643767	-2.586081711
lmo0700	0	-3.186879349	-4.440736107	-1.953664778	-1.356560893	-4.574257752	-2.87633791	-4.651195903	-4.516297289	-4.19499275	-4.336610393	-2.287771773	-3.442556334	-0.826444545	-4.240179951	-3.940735446	-1.051225323	-1.113620653	-1.210121027	-2.838510776	-4.604905388	-2.586081711
lmo0701	0	-3.930539596	-4.562907977	-2.240223466	-1.316627266	-4.127213835	-2.751425907	-4.832403531	-4.188436191	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.005640322	-0.89741993	-4.477944815	-1.495325288	-0.829800163	-0.660452945	-2.838510776	-4.586748563	-2.586081711
lmo0702	0	-4.779278439	-5.033135197	-1.439148664	-1.251522752	-4.521756957	-3.331477782	-5.093716682	-5.232485149	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.460370769	-0.630681555	-3.750994001	-5.34038473	-0.721126635	-0.616106992	-2.838510776	-3.789802444	-2.586081711
lmo0703	0	-3.229384078	-2.968667663	-1.334039146	-0.37147979	-3.335015751	-2.232001356	-3.395624316	-3.56934658	-3.233508482	-4.601507543	-2.287771773	-3.442556334	-1.741526348	-4.240179951	-4.031791281	-0.901084974	-0.235559849	0.006850831	-2.838510776	-3.458065043	-2.586081711
lmo0704	0	-3.598557836	-3.589380188	0.038553676	0.943553143	-2.749468486	-2.263469089	-3.116853438	-2.781364335	-3.787243483	-3.347750951	-2.287771773	-3.442556334	-1.593504456	0.813073453	-4.907631806	-0.369794406	0.438174984	1.002422417	-2.838510776	-2.877938385	-2.586081711
lmo0705	0	-2.388904527	-3.000313289	-2.213681679	-1.183076935	-3.561311642	-2.503018977	-3.354097649	-3.530505673	-3.233508482	-4.287378333	-2.287771773	-3.442556334	-1.299235241	-0.012897147	-3.008459531	-0.873836911	0.541121285	0.408494408	-3.811594265	-3.551165007	-2.586081711
lmo0706	0	-3.365476653	-2.744864293	-2.025346878	-1.657148721	-2.964522546	-2.092081331	-3.441893459	-3.140280195	-3.84634305	-3.640738579	-2.287771773	-3.976608757	-1.390435863	0.783120231	-5.119332749	-2.399747628	-0.204755115	0.093150678	-3.29253337	-3.073759133	-2.586081711
lmo0707	0	-2.554611134	-0.319720706	-0.709246051	-0.093526487	-3.1968675	-2.246232385	-3.379979705	-3.269511562	-3.80996782	-3.537523087	-2.287771773	-4.041937036	-0.712230707	-4.240179951	-4.355772945	-0.958115919	0.171781566	0.244780933	-2.838510776	-3.284964585	-2.586081711
lmo0708	0	-4.536610788	-5.025698608	-1.917138902	-1.981051758	-2.497582952	-1.074323355	-2.797376071	-2.659804658	-3.527568089	-2.885948984	-2.287771773	-3.34344559	-2.78122207	-4.240179951	-4.907631806	-2.221150325	-0.113620653	0.235678726	-3.123424059	-2.94156091	-2.586081711
lmo0709	0	-5.315203446	-2.984097703	-1.460500499	-0.78744776	-2.28315198	-0.424654624	-2.710068696	-2.55545054	-3.738354346	-3.699399744	-2.287771773	-3.703943129	-1.993978094	-4.240179951	-3.286919009	-1.764511921	-1.782513131	-1.087901662	-2.679608244	-2.632725878	-2.586081711
lmo0710	0	-1.919813189	-5.080560543	-1.834497314	-0.865988691	-2.766401504	-0.52629332	-2.877021456	-2.633250456	-3.752355025	-3.838931305	-2.287771773	-3.442556334	-0.214197366	-4.240179951	-3.061453753	-2.27601226	-0.946090167	-0.122963957	-3.297771847	-2.708158399	-2.586081711
lmo0711	0	-1.617240798	-4.112503435	-1.418981229	-1.565356245	-3.739230706	-1.378251515	-3.808835695	-3.567521988	-3.725404229	-3.242842975	-2.287771773	-4.180272164	0.227198085	-4.240179951	-3.442577772	-2.307955152	-0.69792514	-0.663053753	-3.062104791	-3.328476496	-2.586081711
lmo0712	0	-2.805008714	-5.406756044	-3.272233861	-2.184143623	-2.928687692	-0.695292634	-3.206608269	-3.393542283	-3.256728766	-2.504078349	-2.287771773	-2.744763566	-0.12424271	-4.240179951	-2.973902309	-5.34038473	-0.8572809	-0.985791668	-2.838510776	-2.825615344	-2.586081711
lmo0713	0	-3.166083385	-4.120379861	-0.661322908	-0.384571106	-3.820769657	-1.643380272	-3.692989398	-3.784662328	-3.747780224	-3.723472398	-2.287771773	-3.892692707	-1.00150917	-1.132963719	-4.035416699	-2.730869077	-0.545336894	-0.280140226	-3.623654819	-3.696396992	-2.586081711
lmo0714	0	-2.895774178	-3.956985858	-1.111460558	-0.853445318	-3.643477256	-1.967135525	-4.099191797	-3.858135495	-3.290910701	-3.672287898	-2.287771773	-3.65975777	-0.486612446	-0.554532216	-4.435146976	-0.737400075	-0.629870404	-0.317565232	-2.838510776	-3.671514065	-2.586081711
lmo0715	0	-3.152932017	-5.866220394	-0.757660688	-0.236611043	-3.313563848	-1.294172667	-3.231969037	-3.276563421	-3.240334328	-2.934275655	-2.287771773	-3.264137725	-0.316372652	0.121195749	-4.781257232	-3.061672111	-0.681123945	-0.293913964	-3.024143558	-3.175217403	-2.586081711
lmo0716	0	-2.129848404	-3.191060084	-1.404428474	-0.602092718	-4.348666225	-2.088107369	-4.253907446	-4.132007164	-3.842955009	-3.906362124	-2.287771773	-3.91090551	-1.041491506	-0.788606442	-2.369131328	-1.971474302	-1.38281794	-0.608972633	-2.838510776	-3.951800836	-2.586081711
lmo0717	0	-1.976551994	-2.493443157	-1.170758647	-0.378406979	-3.099492421	-1.147736799	-3.615531831	-3.349417576	-3.006039045	-2.590230137	-3.204892983	-3.057169381	-0.682259099	-4.240179951	-3.73040809	-5.34038473	-0.630274803	-0.609847153	-3.210994544	-3.08668553	-2.586081711
lmo0718	0	-2.601916848	-2.303232583	-1.88856975	-1.302979852	-3.336886902	-1.98671804	-3.599461015	-3.439715922	-4.11253059	-3.336610393	-2.287771773	-3.735275698	-0.800521732	-4.240179951	-4.825787821	-1.373153418	-1.911986792	-1.132642274	-2.838510776	-3.721433691	-2.586081711
lmo0719	5.29976786	0.680654446	-0.695192836	-0.188669145	0.404949127	0.27119083	2.782770046	0.260968247	0.116393241	-1.096898155	-1.130093338	-1.197268389	-1.180573008	2.220147633	3.52668856	0.586948359	2.481324224	1.599742212	0.995119871	1.64880388	0.315188699	0.311730531
lmo0720	0	0.992292544	-0.769358854	-0.660799149	-0.309674505	-0.384694369	2.457575365	-0.542371017	-0.584340283	-1.704187743	-1.857878218	-1.768934067	-2.413916153	0.540379954	3.218057288	0.99390903	2.283116942	0.879684694	0.528087734	1.292514167	-0.551222183	-0.361814761
lmo0721	5.898027184	2.71912525	2.681852257	0.265200269	0.275287996	1.253899504	2.164750745	1.073701712	1.069106934	1.646309504	1.638547608	1.551094495	1.493789294	0.003497341	1.803019789	2.840709176	2.357117523	2.219534697	2.270386773	2.904511532	1.150315882	4.415047136
lmo0722	0	2.079192822	-1.458978406	-0.355873131	-0.061878594	-1.436680323	-0.72756952	-0.571915547	-1.137926298	1.412769684	1.927615088	1.201316533	1.42704999	0.827843442	3.048444795	3.78680755	2.875037265	3.710546694	3.84350026	-0.304997723	-0.92863644	-0.402197152
lmo0723	0	0.018000654	-2.038637663	0.167897201	0.529005934	-1.91622084	-1.437407121	-1.171233123	-1.566706476	0.680027331	1.069381967	0.536451972	0.855885679	-0.7743036	2.324287614	0.743762729	0.463347849	3.044087182	3.059339648	-1.629323008	-1.417807495	-2.950171427
lmo0724	0	-0.408397309	-2.939283856	0.095275268	0.427291089	-1.589322485	-1.547399163	-1.294587785	-1.413287002	0.387041928	0.629183391	0.460671845	0.606318331	-2.531245815	0.048132286	1.529383599	-0.134735573	2.132665436	2.364826463	-1.993901366	-1.201990838	-2.365729811
lmo0725	7.918205065	0.694103158	0.693762523	1.962263141	1.1028208	-0.048339732	0.209093242	-0.545123314	-0.174647648	-1.420975455	-1.451283515	-1.241796196	-1.481965454	-3.644814781	6.346759627	1.415603272	1.640329811	2.117093292	2.041305628	0.007413601	-0.652706317	1.443311483
lmo0726	0	4.741318835	2.307456743	0.887637476	1.217802501	3.610031723	3.837475826	2.671549111	2.928105224	5.702947219	5.475372989	5.490685323	5.574238954	3.228227452	3.97294479	3.524009596	2.012469352	0.727681601	0.850015829	3.314704624	2.986526842	3.745178985
lmo0727	8.119734727	3.72258519	4.182361523	1.665245054	1.194586895	3.631980452	3.574964754	2.818369007	3.133949046	4.338091547	4.11613093	4.365590103	4.447654428	3.12705956	1.909250115	3.771300174	4.545141941	1.429963606	1.084544988	3.037468782	3.131579316	4.257998745
lmo0728	5.119584953	1.191884982	-0.439276628	1.760430966	1.155057248	0.095317755	0.185076697	0.269111383	0.293222376	-0.355409423	-0.661004712	-0.502982178	-0.490038932	2.011154067	0.024577558	0.188213769	-0.836362206	0.197166884	-0.481680042	0.599599207	0.372597814	-1.012420916
lmo0729	0	2.724812233	-1.248936606	-0.227839742	-0.417283479	-0.107520651	-0.561793891	-0.105780826	0.032247939	-1.289375682	-1.384276827	-2.092049077	-1.615672282	2.169813922	1.651016695	1.372006503	-0.531851164	0.450147625	0.586981423	-0.311708016	-0.063355188	-1.762845402
lmo0730	6.832735723	0.830537324	-1.834650315	-0.003624585	-0.017413961	-0.442358639	-0.873622778	-0.425617083	-0.296856138	-2.881953932	-1.943928239	-1.796750822	-1.791995054	-1.698662211	-4.240179951	-0.382584118	-0.445139531	-0.115217438	-0.069698807	-0.737569168	-0.648425363	-1.536730712
lmo0731	6.576099089	4.312316928	2.996175892	1.943272175	0.299134738	2.041053485	1.807018523	0.890262858	1.513410659	2.020462529	1.799435127	1.655563762	1.455654166	0.584627928	-4.240179951	3.47007789	0.298223834	-0.371854073	-0.518980519	0.094123508	1.160678482	4.454459935
lmo0732	0	-2.407861373	-3.164218472	-1.055658767	-0.223407433	-5.171716599	-2.772091792	-4.542528277	-4.496566384	-3.613620533	-3.392074517	-2.287771773	-3.732060804	-1.559107884	-0.346727331	-1.183091121	-0.622704595	0.444183092	0.654120249	-2.838510776	-4.630046637	-2.586081711
lmo0733	0	-3.349811968	-3.423862288	-0.549767837	-0.472324843	-1.108667221	1.431895257	-0.569882374	-0.619214399	-1.64719627	-1.554201828	-2.086402514	-1.832121564	-0.484400376	3.148516355	-1.843129717	-5.34038473	2.308394629	2.281927147	0.75778723	-0.754198579	-0.351502387
lmo0734	0	-0.773592448	-1.044936633	-0.293928932	0.155227795	-0.605184702	1.971402162	-0.61342465	-0.6216668	-2.401857778	-2.020378176	-2.292439359	-2.589838983	-0.166996442	-4.240179951	-1.317525475	0.402059645	1.129197961	1.234588048	1.553605892	-0.664420385	-1.797907697
lmo0735	0	-3.760614594	-2.499898179	-2.575763045	-1.274679084	-3.001020884	4.586866795	-3.931438188	-3.787248733	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.385034427	0.165589868	-2.797487052	-0.017277991	-1.246783307	-1.616302175	3.674085093	-3.576505241	-2.586081711
lmo0736	0	-4.576740681	-5.233639873	-1.359545421	-1.966600601	-3.863178709	4.734952411	-4.011743447	-3.266332597	-3.233508482	-4.20351474	-2.287771773	-3.631557204	0.037310329	-4.240179951	-2.729106256	1.658371251	-0.777241402	-0.548122832	4.251466774	-3.225756936	-2.586081711
lmo0737	0	-4.71945727	-3.295242122	-1.464216393	-0.928667177	-3.84357956	4.242035499	-4.473150866	-3.750260675	-3.233508482	-3.785124049	-2.287771773	-4.067554968	-0.147572238	-4.240179951	-2.598063428	0.416196756	-1.013930358	-0.861912106	4.354573729	-3.682872939	-2.586081711
lmo0738	0	-4.447115122	-2.33173807	-1.390778313	-1.302688075	-4.139952901	2.939257591	-3.922188678	-4.154553952	-3.220763269	-3.190853806	-2.287771773	-3.455582723	-0.956000399	1.508836684	-2.129324067	0.425504498	-0.936451113	-0.804775838	4.231784248	-4.139052661	-2.586081711
lmo0739	0	-3.899378664	-1.361822044	-1.482081029	-1.349596672	-2.675658046	1.617016856	-2.214955113	-2.402499726	-2.342247799	-2.524583061	-2.255687815	-2.171422123	0.005600913	-4.240179951	-1.798944441	1.308425147	-0.428527604	-0.088723632	4.350901594	-2.414001519	-2.446131047
lmo0740	0	-1.454511467	-1.988476144	-0.616882033	-0.291752597	-2.26697973	-2.969540233	-1.846245657	-2.251964183	-2.529026093	-2.823808888	-2.48874494	-2.693674794	-0.906232952	0.191585076	-2.010428185	-2.991282783	-0.318968492	-0.83823448	-2.162358047	-1.859496739	-3.045399259
lmo0741	0	-4.576740681	-2.991751276	-3.205119665	-1.139749504	-4.187398182	-2.772091792	-5.279956923	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	1.030315603	-4.240179951	-4.907631806	-1.187202993	-1.577172981	-1.226799768	-2.838510776	-3.789802444	-2.586081711
lmo0742	0	-5.021142145	-3.052606481	-2.903404791	-1.493386458	-5.018920918	-2.772091792	-5.099479975	-5.198316871	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.545844104	-4.240179951	-4.907631806	-3.05541312	-2.362920948	-1.229939475	-2.838510776	-3.789802444	-2.586081711
lmo0743	0	-4.576740681	-5.406756044	-1.934431687	-1.431303949	-5.050624977	-2.772091792	-5.083409357	-5.428937267	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.475634714	-4.240179951	-5.193809604	-5.34038473	-2.104441226	-1.54107429	-2.838510776	-3.789802444	-2.586081711
lmo0744	0	-4.576740681	-3.074086209	-1.702492097	-1.650927735	-4.187398182	-2.772091792	-5.423989239	-5.462970037	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.175514373	-4.240179951	-3.998395891	-1.784111099	-1.783496631	-1.438417718	-2.838510776	-3.789802444	-2.586081711
lmo0745	5.675634762	-4.576740681	-4.406788775	-2.160725546	-1.192216924	-4.930350814	-2.772091792	-4.767065312	-5.191060758	-3.233508482	-3.869703654	-2.287771773	-3.442556334	-1.010028979	-4.240179951	-3.321825613	-0.280312397	-1.757745226	-1.361729348	-2.838510776	-3.789802444	-2.586081711
lmo0746	0	-4.404470784	-5.406756044	-2.549767837	-1.876715098	-4.989244503	-2.772091792	-4.485525631	-4.872522894	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.304422219	-4.240179951	-2.988401879	-5.34038473	-2.009283993	-2.241299338	-2.838510776	-3.789802444	-2.586081711
lmo0747	0	-4.576740681	-5.406756044	-2.060729756	-1.480786421	-4.187398182	-2.772091792	-5.448351977	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.426429851	-4.240179951	-4.907631806	-1.042813084	-2.060814294	-1.889764781	-2.838510776	-3.789802444	-2.586081711
lmo0748	0	-2.538222173	0.354762457	1.231591877	0.10817801	-0.088511612	0.696701671	0.064427968	-0.358183524	-0.676281746	-0.934593185	-0.217579959	-0.115406945	-1.663404105	6.088422007	4.085442151	5.728676386	5.437626981	3.291853388	-0.435090478	-0.088502103	-1.461978923
lmo0749	0	-0.78167621	0.964467032	-1.014436104	-0.575848618	1.255867465	2.035037232	1.205778924	0.955384296	0.22016005	-0.150973631	0.995823679	0.504621952	-1.612429394	4.186348428	4.543167935	5.861461564	4.104986453	3.664323512	1.196963566	1.054644538	-0.42914753
lmo0750	4.64168743	-1.951648287	0.231689235	-0.406176983	-0.457489802	-0.384481957	0.010257766	-0.606205177	-0.731051127	-1.271228336	-1.174722711	-0.632956397	-0.803029528	-2.687798483	6.006111654	4.185323671	5.548687519	4.011792817	3.999668436	-0.652786042	-0.57591292	-0.483853422
lmo0751	0	-2.582616292	-2.058865472	-0.857196362	0.307709473	-0.668648969	-0.208714378	-0.51266508	-0.876036634	-2.067694941	-1.861630353	-1.721405697	-1.264137725	-1.377754826	7.683438173	4.209319515	4.091457648	6.19256765	6.210479429	-1.16193825	-0.895349828	-1.423910882
lmo0752	3.943830873	-1.91253925	0.128193877	-1.142507688	-0.549625298	-1.067511389	-0.073106885	-0.903024365	-1.17510717	-2.225424646	-2.34516779	-1.959830635	-1.84561405	0.953341094	4.893217598	3.958995037	6.167792804	4.56193175	4.388384881	-1.099341191	-1.155747763	-1.596747479
lmo0753	0	-3.587163082	-2.256057339	-0.76898601	-0.626447988	-3.239899701	-3.047041059	-2.871165451	-3.288750063	-3.342889321	-3.414966031	-2.287771773	-3.613332685	-1.064140515	1.146396303	-0.264203581	2.578238287	1.573558456	1.727601544	-2.224920665	-3.159356975	-2.543100237
lmo0754	0	-2.263114935	-1.438969181	1.07701484	1.409412276	-2.430311046	-1.870427495	-2.358796371	-2.652319153	-2.921285865	-2.775416058	-2.287771773	-2.928694823	0.924839495	1.300519448	1.084566995	2.641213545	0.925620978	0.998620346	-1.357693409	-2.501126276	-1.77892361
lmo0755	0	-2.032278297	-0.588941479	0.228717027	1.047620632	-2.059679568	-2.591928557	-1.668549426	-1.847759427	-0.857507765	-1.170434479	-0.805417309	-0.967278441	0.001473388	-0.125087293	-2.568108654	-0.722992652	-0.071142464	-0.309416798	-1.11363179	-1.747978568	-1.447801502
lmo0756	3.829547446	-0.659169331	-0.394895097	-0.443876668	-0.223336134	-1.622639867	-1.555772148	-1.419538622	-1.40441617	-0.564189239	-0.816042444	-0.428916455	-0.73568232	0.07151901	-0.265459949	-2.163379974	0.359027113	-0.755835636	-0.527095181	-1.139184992	-1.399798895	0.006569363
lmo0757	0	0.811051084	-0.345250365	-1.026397716	-0.841844638	-1.845017445	-1.613181313	-1.767430383	-1.716779975	-1.849588101	-1.948795938	-1.660924593	-1.900465089	-1.145331558	-4.240179951	-0.146877527	-0.103638276	-0.996108605	-0.73759625	-1.701413595	-1.796140961	-0.440432727
lmo0758	0	-1.925673841	-1.317034122	0.177416737	0.415668721	-1.251176789	1.6765656	-0.640386962	-0.96405826	-1.261513181	-1.227407978	-1.331876091	-1.3290603	0.162408313	0.763491424	0.335003483	1.040055184	1.406971484	0.733671868	0.475841287	-0.863985773	-2.315951634
lmo0759	0	0.399177519	-1.248936606	-1.192215832	-1.417283479	-1.574849851	1.443972493	-1.009272228	-1.215660542	-1.105316397	-0.412094771	-0.983989331	-0.794821517	-0.040201201	1.235979196	1.643381478	2.168588554	0.416980761	0.557835078	0.333169129	-0.969841084	-0.860142604
lmo0760	0	1.100857587	-1.094844769	0.061020651	-0.313232324	-1.432177736	1.646664032	-0.741902738	-0.881145107	-0.583417427	0.015279686	-0.411610157	-0.390023994	-0.270151229	-4.240179951	2.539582213	1.648302969	-0.398495505	0.196652554	0.564590491	-0.779274786	-0.985958991
lmo0761	0	-0.267837227	-2.900603388	-1.220886981	-1.000346447	-2.562799092	0.193280718	-1.81245013	-2.001381023	-1.794790292	-1.197840236	-1.355548194	-1.650196157	-0.541142486	-4.240179951	1.049430194	0.418518068	-0.426646546	-0.446580976	-1.04836299	-2.04237458	-2.336038126
lmo0762	0	-0.311549691	-0.299013031	-0.598796173	-0.243225624	-0.840171464	-0.787497394	-0.484576786	-0.90905764	-0.033667538	-0.186523844	0.572183921	0.447961584	-1.174740983	-4.240179951	0.027183344	-0.335767002	-1.289637875	-0.790401277	-0.979494014	-0.943053716	-0.090323196
lmo0763	0	1.809397565	1.048580818	0.079138012	-0.435881598	0.636003272	0.252230776	0.908122617	0.866755023	1.627375649	1.443161979	1.79036054	1.699717712	0.457341619	-0.211930553	1.911459928	1.36008909	-0.643412551	-0.815485355	0.029295105	0.661472137	1.01051673
lmo0764	0	0.278219255	0.885992974	-0.812802243	-1.038466168	0.549912764	-0.157060335	0.732834836	0.570540518	0.99180607	0.820310784	1.19188267	1.064267934	-0.300568765	-4.240179951	1.079209027	1.633208082	-1.076398189	-1.101268886	-0.705475977	0.459637679	1.144931953
lmo0765	0	-5.196909714	-3.602769566	-1.103419907	-0.654798735	-4.187398182	-2.772091792	-4.485525631	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.865877868	-4.240179951	-4.490553372	-2.383183783	-1.922017157	-1.54831144	-2.838510776	-3.789802444	-2.586081711
lmo0766	0	-4.974933715	-3.421435551	-2.272233861	-0.93621611	-5.100830616	-2.772091792	-4.485525631	-5.406234597	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.981912052	-4.240179951	-5.706951591	-5.34038473	-1.544123015	-1.627337697	-2.838510776	-3.789802444	-2.586081711
lmo0767	0	-4.576740681	-3.204295911	-2.417664301	-1.422683467	-5.075226667	-2.772091792	-4.485525631	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.899660299	-4.240179951	-4.907631806	-1.814785128	-2.353618501	-1.096952206	-2.838510776	-3.789802444	-2.586081711
lmo0768	0	-4.883011226	-2.262398866	-1.613270779	-1.454791213	-4.242997443	-2.967393619	-4.716505828	-4.429066591	-3.233508482	-3.939632865	-2.287771773	-3.927102737	-0.96881564	-0.734414342	-4.907631806	-2.917282201	-2.224790029	-1.881590849	-2.998175215	-4.23578773	-2.586081711
lmo0769	0	-5.182679361	-2.7360964	-1.94946479	-1.847568752	-3.165968509	-1.901380984	-3.555358658	-3.770787084	-3.09338026	-3.545814043	-2.706758921	-2.941368653	-0.352253217	-0.449119976	-5.154394923	-2.047025335	-2.302065743	-1.370415076	-1.858802286	-3.406538535	-2.586081711
lmo0770	5.524920365	-2.396755819	-1.002914321	-0.912890567	-0.543229971	-0.196842218	1.048735821	-0.2147956	-0.162704308	-1.726797315	-1.911119409	-1.738916708	-2.029421085	-0.563775092	-0.57008703	-0.800114668	1.494972624	-0.7709561	-0.705088823	0.411634785	-0.205874682	-0.952922232
lmo0771	0	-1.300529873	0.317765842	-0.444495794	-0.259544016	0.589796999	-0.969043952	0.481053936	0.591314444	0.734508034	0.597082613	0.708996873	0.605725819	0.750109532	1.001401236	-1.653124231	-0.596504123	-1.658899452	-1.743016101	-0.079986384	0.766090544	-1.263597475
lmo0772	4.313064683	-1.405801916	0.400566147	-0.625175239	-0.243585315	0.120059324	-1.380613478	0.009803008	0.141673442	0.300313649	0.105595906	-0.045318026	0.164920245	-1.272335099	-4.240179951	-1.548618204	0.357117523	-0.950390304	-1.35233065	-0.267627074	0.117517901	-2.612490309
lmo0773	4.701629971	-0.499388324	-0.314704376	-0.254311953	-0.063128222	-1.21357553	-2.547557788	-1.31868067	-1.355613877	-0.95807045	-1.09875006	-1.210443778	-1.232036881	-0.765032161	1.606622576	-1.710867904	-1.991282783	-1.146787517	-0.899635025	-1.16683986	-1.303272515	1.766781953
lmo0774	0	2.383221178	1.177009793	1.366400572	1.5133845	1.12393455	2.167663668	1.323324022	1.056984887	1.931922289	1.908926979	1.596327837	1.689503019	1.43818762	1.696820385	2.204244463	0.906269948	1.075438686	1.166846715	2.230805724	1.263233817	1.852153472
lmo0775	6.273536319	2.124449639	1.257201972	-0.022255608	0.508778126	1.128210089	2.211556212	1.31047069	1.112971584	1.089173907	1.107736721	0.820127002	0.999302788	1.474257589	-4.240179951	1.263330907	0.803015986	0.273115737	0.298456487	1.988953491	1.262347725	2.02900743
lmo0776	0	-4.576740681	-3.189397035	-1.702325706	-1.407784591	-3.875237996	-0.765053411	-3.501174397	-3.611868786	-1.883911594	-1.807286573	-2.793043571	-2.922181516	-0.771775526	-4.240179951	-4.519471372	-1.799886251	-0.979638532	-1.082053329	0.213110332	-3.032957317	-1.524695102
lmo0777	9.711808375	2.310847768	2.74707988	2.520353108	1.888156493	2.300799864	1.120705233	2.00800129	2.053148892	1.911166018	1.785926446	1.966844612	2.00136012	2.250627144	2.557907291	0.38314706	2.112005026	-0.014930556	-0.664557344	2.13971592	1.95125295	0.425331157
lmo0778	0	1.129705055	1.586979271	0.721534185	0.445212997	1.529714526	1.755926149	1.912812552	2.124271721	2.242567314	1.696014899	2.181541122	1.945752551	-1.1157728	-4.240179951	-2.202526685	0.25402403	-0.790449391	-0.74493076	4.05405369	2.251918854	0.958899455
lmo0779	6.782549966	1.553896029	0.223688385	0.696211405	0.846311305	1.046344574	1.19166337	1.141121089	1.257247565	1.609532528	1.369544663	1.537432091	1.567388776	1.920298136	2.272505072	1.276942687	-0.495325288	-0.090115068	-0.342276985	1.71692656	1.174610423	1.657463511
lmo0780	5.20997119	-4.576740681	-3.287489847	-2.500858236	-2.090839903	-4.396014387	-2.772091792	-4.254742955	-4.030734954	-2.321854409	-2.475544884	-1.534992573	-1.770296075	-0.666227265	-4.240179951	-4.907631806	-2.067904065	-1.638446298	-1.391293805	-2.838510776	-4.365493611	-2.586081711
lmo0781	4.873195331	2.547189103	1.314333749	0.177316246	0.348488226	-0.970193221	1.302963228	0.173312715	-0.044471137	2.671966545	3.044644627	2.387190119	2.59420827	-0.869976825	2.948112937	4.923540509	3.584004763	2.051577902	2.155636143	0.99885181	0.155089085	2.819474341
lmo0782	7.892693739	2.14010923	1.252107761	0.58482898	0.610991469	0.045730659	2.453261921	1.188122547	0.821971303	4.005960397	4.458201092	3.817008763	3.906097787	-0.281289167	3.06072075	4.52750158	4.285356717	2.32060748	2.160184211	2.250838622	1.158049179	3.092923048
lmo0783	4.728102182	3.856560141	1.58819315	0.265200269	0.127730807	-0.442003922	0.889570607	0.510454296	0.100840011	3.19103408	3.862504492	2.875934185	3.200627338	-0.908970871	3.803019789	5.051442356	4.569168	2.40324665	2.300242757	0.995732634	0.254785812	2.902685054
lmo0784	5.888043095	3.922934014	1.265051176	0.967290599	0.937729249	0.685716024	2.121097812	1.538014112	1.090844725	3.86542696	4.530331682	3.662060262	3.869473984	0.115817806	3.962960701	5.065040676	4.224877685	2.317610355	2.278915982	2.157565881	1.458822591	3.11535491
